OBSYMD,DAMCD,RF,IQTY
20081229,1012110,0,4.083
20081230,1012110,0,0
20081231,1012110,0,0
20090101,1012110,0,0
20090102,1012110,0,0.825
20090103,1012110,0,3.904
20090104,1012110,0,0
20090105,1012110,0,0
20090106,1012110,0,0.312
20090107,1012110,0,0.391
20090108,1012110,0,1.23
20090109,1012110,0,0
20090110,1012110,0,0
20090111,1012110,0,2.222
20090112,1012110,0,0
20090113,1012110,0,0
20090114,1012110,0,1.507
20090115,1012110,0,0
20090116,1012110,0,0
20090117,1012110,0,0
20090118,1012110,0,0
20090119,1012110,0.0896,2.688
20090120,1012110,0,0
20090121,1012110,0,0.931
20090122,1012110,0,0.957
20090123,1012110,0,0.797
20090124,1012110,0,2.003
20090125,1012110,0,7.361
20090126,1012110,0.3245,0.216
20090127,1012110,0,5.574
20090128,1012110,0,0
20090129,1012110,0,5.868
20090130,1012110,0.7857,1.754
20090131,1012110,1.4602,1.634
20090201,1012110,0,0.977
20090202,1012110,0,5.855
20090203,1012110,0,2.241
20090204,1012110,0,2.119
20090205,1012110,0,2.341
20090206,1012110,0,0.581
20090207,1012110,0,2.727
20090208,1012110,0,11.988
20090209,1012110,0,2.448
20090210,1012110,0,2.711
20090211,1012110,0,3.044
20090212,1012110,0.8328,2.734
20090213,1012110,26.9728,35.447
20090214,1012110,0,104.755
20090215,1012110,0.219,49.864
20090216,1012110,0,21.617
20090217,1012110,0,7.473
20090218,1012110,0,17.122
20090219,1012110,0,12.195
20090220,1012110,0.0896,2.925
20090221,1012110,0,16.821
20090222,1012110,0,3.192
20090223,1012110,0.1438,5.075
20090224,1012110,0.1843,7.562
20090225,1012110,0.1462,3.146
20090226,1012110,0,12.555
20090227,1012110,0,3.996
20090228,1012110,0,3.192
20090301,1012110,0,3.43
20090302,1012110,1.162,10.818
20090303,1012110,0.2808,4.444
20090304,1012110,0,8.087
20090305,1012110,2.7817,3.524
20090306,1012110,0.3558,3.976
20090307,1012110,0,8.769
20090308,1012110,0,3.625
20090309,1012110,0,3.951
20090310,1012110,0,4.051
20090311,1012110,0,4.235
20090312,1012110,0.1592,4.081
20090313,1012110,20.0063,13.262
20090314,1012110,0,8.357
20090315,1012110,0,18.357
20090316,1012110,0,8.698
20090317,1012110,0,4.72
20090318,1012110,0,13.422
20090319,1012110,5.245,35.346
20090320,1012110,0,35.556
20090321,1012110,0.2674,21.261
20090322,1012110,13.4817,43.771
20090323,1012110,0.1613,66.269
20090324,1012110,0.17,44.455
20090325,1012110,0,40.009
20090326,1012110,10.4338,35.426
20090327,1012110,0,26.662
20090328,1012110,0,22.07
20090329,1012110,0,17.077
20090330,1012110,0.9207,22.609
20090331,1012110,9.353,26.965
20090401,1012110,1.9773,19.362
20090402,1012110,0,19.233
20090403,1012110,0,19.738
20090404,1012110,0,26.627
20090405,1012110,0,28.157
20090406,1012110,0,28.289
20090407,1012110,0,27.842
20090408,1012110,0,23.841
20090409,1012110,0,19.311
20090410,1012110,0,28.032
20090411,1012110,0,27.94
20090412,1012110,0,13.894
20090413,1012110,0,19.647
20090414,1012110,0.312,19.87
20090415,1012110,8.0456,19.914
20090416,1012110,0.0783,20.201
20090417,1012110,0,24.832
20090418,1012110,0,20.48
20090419,1012110,0,8.549
20090420,1012110,34.1543,41.74
20090421,1012110,5.1819,115.393
20090422,1012110,0,120.025
20090423,1012110,0,85.099
20090424,1012110,8.8911,63.384
20090425,1012110,8.9204,67.833
20090426,1012110,0.2358,76.661
20090427,1012110,0.6644,69.586
20090428,1012110,0.895,65.45
20090429,1012110,0,51.486
20090430,1012110,0,44.566
20090501,1012110,0,32.225
20090502,1012110,1.6969,38.72
20090503,1012110,0,25.372
20090504,1012110,0,29.845
20090505,1012110,0,21.604
20090506,1012110,0,19.554
20090507,1012110,0,17.227
20090508,1012110,0,12.682
20090509,1012110,0,8.507
20090510,1012110,0,8.298
20090511,1012110,19.877,34.927
20090512,1012110,7.3469,30.712
20090513,1012110,0,35.015
20090514,1012110,0,21.748
20090515,1012110,2.3822,17.525
20090516,1012110,19.5723,30.403
20090517,1012110,11.1018,49.047
20090518,1012110,0,98.912
20090519,1012110,0,69.433
20090520,1012110,0,51.893
20090521,1012110,24.8543,75.576
20090522,1012110,0.4451,94.563
20090523,1012110,0.6812,77.516
20090524,1012110,0,64.961
20090525,1012110,0,47.704
20090526,1012110,0,39.181
20090527,1012110,0,30.44
20090528,1012110,0.2924,26.327
20090529,1012110,0,22.084
20090530,1012110,2.3664,26.246
20090531,1012110,0.2018,10.441
20090601,1012110,0,18.886
20090602,1012110,66.162,31.562
20090603,1012110,63.209,633.082
20090604,1012110,0,306.9
20090605,1012110,0.1278,149.442
20090606,1012110,0,91.884
20090607,1012110,0.1703,65.514
20090608,1012110,0.0549,56.625
20090609,1012110,11.5896,56.574
20090610,1012110,15.4585,83.185
20090611,1012110,2.5139,70.022
20090612,1012110,4.1227,65.151
20090613,1012110,10.2311,60.725
20090614,1012110,2.221,69.814
20090615,1012110,5.8948,60.862
20090616,1012110,5.7139,65.48
20090617,1012110,1.9771,75.529
20090618,1012110,0.0679,58.153
20090619,1012110,0,44.639
20090620,1012110,16.0516,58.081
20090621,1012110,0.1945,71.154
20090622,1012110,0.7047,53.764
20090623,1012110,0,34.496
20090624,1012110,0,41.02
20090625,1012110,0,27.757
20090626,1012110,0,23.503
20090627,1012110,0,23.711
20090628,1012110,1.1121,15.379
20090629,1012110,2.0216,19.867
20090630,1012110,0.4035,24.242
20090701,1012110,13.9179,28.831
20090702,1012110,6.7142,37.223
20090703,1012110,4.2085,32.993
20090704,1012110,5.2052,33.509
20090705,1012110,0.3325,33.323
20090706,1012110,0,29.395
20090707,1012110,1.2805,25.206
20090708,1012110,0,21.215
20090709,1012110,160.004,1468.343
20090710,1012110,0.1401,1099.162
20090711,1012110,1.1819,319.181
20090712,1012110,135.9273,1984.588
20090713,1012110,1.4227,1369.704
20090714,1012110,149.4869,2250.413
20090715,1012110,0.1703,2308.132
20090716,1012110,0,525.898
20090717,1012110,9.1358,270.399
20090718,1012110,39.5747,386.416
20090719,1012110,0.875,626.954
20090720,1012110,0.0561,323.207
20090721,1012110,0,207.672
20090722,1012110,0,148.274
20090723,1012110,3.7895,103.305
20090724,1012110,2.4581,91.741
20090725,1012110,20.8952,163.336
20090726,1012110,0.2599,123.205
20090727,1012110,0,88.585
20090728,1012110,0,69.93
20090729,1012110,0.2037,59.619
20090730,1012110,0,47.713
20090731,1012110,0,47.887
20090801,1012110,6.8637,31.485
20090802,1012110,0.0762,45.185
20090803,1012110,0,34.968
20090804,1012110,0,24.995
20090805,1012110,0,27.214
20090806,1012110,0,15.796
20090807,1012110,4.2847,14.842
20090808,1012110,0.4378,29.67
20090809,1012110,0,23.244
20090810,1012110,0,15.089
20090811,1012110,46.2775,59.662
20090812,1012110,149.6471,2477.387
20090813,1012110,0.0679,862.561
20090814,1012110,0,332.483
20090815,1012110,0,187.602
20090816,1012110,0,123.525
20090817,1012110,0.1592,93.979
20090818,1012110,0,76.034
20090819,1012110,0,55.405
20090820,1012110,16.7257,90.822
20090821,1012110,0,74.196
20090822,1012110,0,47.866
20090823,1012110,3.8842,38.943
20090824,1012110,0,39.775
20090825,1012110,0,24.717
20090826,1012110,9.296,34.548
20090827,1012110,48.7099,228.09
20090828,1012110,0,178.327
20090829,1012110,0,86.016
20090830,1012110,0.3691,74.748
20090831,1012110,0,55.043
20090901,1012110,0,47.333
20090902,1012110,0,41.523
20090903,1012110,0,28.698
20090904,1012110,0,35.336
20090905,1012110,0,22.791
20090906,1012110,0,22.474
20090907,1012110,1.5857,35.366
20090908,1012110,0.1575,23.561
20090909,1012110,0,23.48
20090910,1012110,0,17.621
20090911,1012110,0,14.049
20090912,1012110,5.7091,26.278
20090913,1012110,0,26.364
20090914,1012110,0,14.209
20090915,1012110,0,14.307
20090916,1012110,0,20.421
20090917,1012110,0,8.372
20090918,1012110,0,14.324
20090919,1012110,0,14.418
20090920,1012110,0,14.339
20090921,1012110,2.4479,8.64
20090922,1012110,0.0896,14.672
20090923,1012110,0,8.928
20090924,1012110,0,14.628
20090925,1012110,0,8.639
20090926,1012110,0.0783,14.428
20090927,1012110,0.4636,8.84
20090928,1012110,7.3297,14.487
20090929,1012110,0,14.408
20090930,1012110,0,8.519
20091001,1012110,0,10.625
20091002,1012110,0,10.775
20091003,1012110,0,4.925
20091004,1012110,0,10.879
20091005,1012110,0,5.095
20091006,1012110,0,5.098
20091007,1012110,2.2192,4.858
20091008,1012110,0.9081,5.181
20091009,1012110,0,17.01
20091010,1012110,0,5.198
20091011,1012110,0,5.219
20091012,1012110,0,11.225
20091013,1012110,2.4029,11.326
20091014,1012110,0.595,5.387
20091015,1012110,0,5.617
20091016,1012110,0,5.917
20091017,1012110,13.5271,17.011
20091018,1012110,0,11.084
20091019,1012110,12.0031,11.234
20091020,1012110,0,16.209
20091021,1012110,0.1311,10.258
20091022,1012110,0,10.753
20091023,1012110,0.8653,10.311
20091024,1012110,0,4.873
20091025,1012110,0,10.65
20091026,1012110,0,5.151
20091027,1012110,0,5.466
20091028,1012110,0,5.398
20091029,1012110,0,5.288
20091030,1012110,0,11.244
20091031,1012110,15.051,11.282
20091101,1012110,19.4364,27.415
20091102,1012110,6.0443,55.945
20091103,1012110,3.96,27.065
20091104,1012110,2.4691,32.996
20091105,1012110,0,33.019
20091106,1012110,0,32.815
20091107,1012110,0,33.168
20091108,1012110,12.2052,44.334
20091109,1012110,0.1679,32.945
20091110,1012110,1.8294,21.724
20091111,1012110,4.1226,38.525
20091112,1012110,2.4885,38.083
20091113,1012110,2.4898,43.936
20091114,1012110,0,55.158
20091115,1012110,0,49.34
20091116,1012110,0,32.604
20091117,1012110,0,20.896
20091118,1012110,0,21.197
20091119,1012110,0,20.967
20091120,1012110,0,15.647
20091121,1012110,0,15.72
20091122,1012110,0,15.968
20091123,1012110,0.17,10.189
20091124,1012110,0,15.631
20091125,1012110,0.2037,10.561
20091126,1012110,0,10.504
20091127,1012110,0,10.521
20091128,1012110,0.1566,10.532
20091129,1012110,4.387,16.419
20091130,1012110,0.356,10.962
20091201,1012110,0,15.455
20091202,1012110,0.1358,0
20091203,1012110,0,10.299
20091204,1012110,0,3.556
20091205,1012110,8.6638,16.043
20091206,1012110,0.0896,10.778
20091207,1012110,0,5.169
20091208,1012110,0,4.79
20091209,1012110,0,15.846
20091210,1012110,3.9821,5.572
20091211,1012110,2.5596,16.081
20091212,1012110,0,10.638
20091213,1012110,0,14.086
20091214,1012110,0,16.663
20091215,1012110,0,6.156
20091216,1012110,0,0.498
20091217,1012110,0,0.853
20091218,1012110,0,1.886
20091219,1012110,0,7.997
20091220,1012110,0,6.947
20091221,1012110,0,1.458
20091222,1012110,0,12.594
20091223,1012110,0.9246,7.217
20091224,1012110,0,6.875
20091225,1012110,0.0896,12.626
20091226,1012110,0,2.373
20091227,1012110,0.236,2.806
20091228,1012110,0,3.045
20091229,1012110,0.0896,2.626
20091230,1012110,1.2108,3.029
20091231,1012110,0,1.002
20100101,1012110,0,2.784
20100102,1012110,4.2314,2.992
20100103,1012110,0.1318,3.612
20100104,1012110,7.7393,8.678
20100105,1012110,0.0762,3.734
20100106,1012110,0,3.905
20100107,1012110,0,4.134
20100108,1012110,0,0
20100109,1012110,0,4.634
20100110,1012110,0,0
20100111,1012110,0,4.805
20100112,1012110,0,0.022
20100113,1012110,0,0.363
20100114,1012110,0,0.707
20100115,1012110,0.0807,0
20100116,1012110,0,0.67
20100117,1012110,0,0.552
20100118,1012110,0.0679,3.28
20100119,1012110,1.154,4.098
20100120,1012110,8.7845,8.479
20100121,1012110,5.3699,10.801
20100122,1012110,0.0807,14.231
20100123,1012110,0,8.321
20100124,1012110,0,2.318
20100125,1012110,0,6.979
20100126,1012110,0,6.067
20100127,1012110,2.1668,10.489
20100128,1012110,0.4826,10.757
20100129,1012110,0,5.926
20100130,1012110,0,1.461
20100131,1012110,0,10.709
20100201,1012110,0,10.9
20100202,1012110,0,5.59
20100203,1012110,0,1.226
20100204,1012110,0,5.902
20100205,1012110,0,0.635
20100206,1012110,0,5.837
20100207,1012110,0,1.533
20100208,1012110,0,6.056
20100209,1012110,5.6778,10.682
20100210,1012110,3.8585,12.064
20100211,1012110,5.1272,7.681
20100212,1012110,0.8628,2.573
20100213,1012110,1.9653,2.437
20100214,1012110,0,3.891
20100215,1012110,0,2.968
20100216,1012110,0,3.193
20100217,1012110,0,3.006
20100218,1012110,0.2207,8.418
20100219,1012110,0.0549,3.459
20100220,1012110,0.0679,4.797
20100221,1012110,0,2.984
20100222,1012110,0.0896,3.827
20100223,1012110,0.3195,8.421
20100224,1012110,0,12.915
20100225,1012110,11.9482,31.32
20100226,1012110,0.2275,159.386
20100227,1012110,0,77.651
20100228,1012110,0.5892,41.604
20100301,1012110,12.2689,54.419
20100302,1012110,1.0688,35.95
20100303,1012110,0.3395,36.556
20100304,1012110,1.7928,22.314
20100305,1012110,0.8738,26.118
20100306,1012110,0,30.85
20100307,1012110,0.3028,27.054
20100308,1012110,0.5145,31.3
20100309,1012110,0.7945,17.503
20100310,1012110,2.7603,21.697
20100311,1012110,0.0679,23.572
20100312,1012110,2.2564,14.686
20100313,1012110,0,19.205
20100314,1012110,2.8974,27.178
20100315,1012110,15.0702,100.795
20100316,1012110,0,223.801
20100317,1012110,0,110.124
20100318,1012110,0.0896,73.512
20100319,1012110,0,60.161
20100320,1012110,3.7899,46.404
20100321,1012110,0.2509,68.999
20100322,1012110,2.1709,50.672
20100323,1012110,0.1358,50.8
20100324,1012110,0,37.069
20100325,1012110,4.3221,41.725
20100326,1012110,0.7416,41.751
20100327,1012110,6.7058,37.272
20100328,1012110,0.1358,32.723
20100329,1012110,0,28.487
20100330,1012110,0,34.463
20100331,1012110,4.8263,34.704
20100401,1012110,2.0695,84.944
20100402,1012110,0,53.093
20100403,1012110,0,66.594
20100404,1012110,0,56.152
20100405,1012110,0,52.067
20100406,1012110,0,54.314
20100407,1012110,0,53.054
20100408,1012110,0,43.91
20100409,1012110,0,44.448
20100410,1012110,0,53.492
20100411,1012110,0,44.91
20100412,1012110,2.6197,43.92
20100413,1012110,4.1224,53.106
20100414,1012110,0,55.178
20100415,1012110,0,45.005
20100416,1012110,0,31.399
20100417,1012110,0,31.248
20100418,1012110,0,27.206
20100419,1012110,0,31.773
20100420,1012110,0,36.209
20100421,1012110,7.2856,42.786
20100422,1012110,3.7203,51.482
20100423,1012110,3.0158,51.67
20100424,1012110,0,47.283
20100425,1012110,0,38.405
20100426,1012110,21.3537,51.457
20100427,1012110,13.2502,139.3
20100428,1012110,4.7805,161.08
20100429,1012110,1.4276,126.901
20100430,1012110,0.0896,100.246
20100501,1012110,0,85.799
20100502,1012110,0,79.292
20100503,1012110,1.0148,65.746
20100504,1012110,0,65.948
20100505,1012110,0,56.981
20100506,1012110,7.4995,61.764
20100507,1012110,0,52.707
20100508,1012110,0,48.366
20100509,1012110,0,39.808
20100510,1012110,0.0762,35.103
20100511,1012110,5.8648,40.271
20100512,1012110,0.0655,35.714
20100513,1012110,0,31.265
20100514,1012110,0,22.714
20100515,1012110,0,18.2
20100516,1012110,0,26.442
20100517,1012110,0.0896,18.276
20100518,1012110,49.6388,110.331
20100519,1012110,1.3942,184.478
20100520,1012110,0,114.858
20100521,1012110,0,124.771
20100522,1012110,2.2438,28.543
20100523,1012110,30.4974,187.067
20100524,1012110,7.258,319.674
20100525,1012110,8.2645,227.8
20100526,1012110,0.8836,193.222
20100527,1012110,0,147.254
20100528,1012110,0,106.745
20100529,1012110,0,88.261
20100530,1012110,0,64.882
20100531,1012110,0,54.074
20100601,1012110,0,42.548
20100602,1012110,0,38.267
20100603,1012110,0,32.732
20100604,1012110,0.1216,26.196
20100605,1012110,0.7435,24.218
20100606,1012110,0.502,3.461
20100607,1012110,0,20.787
20100608,1012110,0,18.668
20100609,1012110,0,13.441
20100610,1012110,0,17.941
20100611,1012110,0.1049,10.955
20100612,1012110,14.1691,26.871
20100613,1012110,2.4611,23.121
20100614,1012110,2.1581,26.774
20100615,1012110,6.7754,30.549
20100616,1012110,0.0655,19.393
20100617,1012110,0,19.806
20100618,1012110,0,19.804
20100619,1012110,3.0431,16.454
20100620,1012110,8.0833,19.84
20100621,1012110,0.17,16.536
20100622,1012110,0,16.779
20100623,1012110,0,13.363
20100624,1012110,0,10.316
20100625,1012110,0,9.949
20100626,1012110,0.0783,6.495
20100627,1012110,4.0166,10.307
20100628,1012110,0,10.342
20100629,1012110,0.8221,13.218
20100630,1012110,0.3027,10.813
20100701,1012110,0,8.294
20100702,1012110,13.7307,15.029
20100703,1012110,2.5111,18.633
20100704,1012110,0,25.728
20100705,1012110,9.6475,18.826
20100706,1012110,1.4195,14.943
20100707,1012110,4.416,22.17
20100708,1012110,2.1901,18.89
20100709,1012110,5.4201,12.033
20100710,1012110,0,5.258
20100711,1012110,3.467,12.003
20100712,1012110,0.5708,16.104
20100713,1012110,0.4842,12.465
20100714,1012110,0.2421,14.527
20100715,1012110,0,7.814
20100716,1012110,30.4297,28.535
20100717,1012110,40.3388,131.417
20100718,1012110,7.8111,233.702
20100719,1012110,0.0549,133.658
20100720,1012110,0,74.173
20100721,1012110,8.017,60.132
20100722,1012110,0.6484,55.376
20100723,1012110,29.9082,124.382
20100724,1012110,0.1049,121.293
20100725,1012110,0.7281,77.858
20100726,1012110,0.5265,56.858
20100727,1012110,0,45.894
20100728,1012110,0,39.444
20100729,1012110,0.1551,31.148
20100730,1012110,0.2905,28.312
20100731,1012110,0,28.22
20100801,1012110,0.1965,23.386
20100802,1012110,12.2419,30.728
20100803,1012110,0.2892,34.381
20100804,1012110,2.4695,37.993
20100805,1012110,14.339,56.389
20100806,1012110,4.0877,70.98
20100807,1012110,12.7603,85.929
20100808,1012110,4.3403,114.589
20100809,1012110,0.1318,82.097
20100810,1012110,15.5376,71.542
20100811,1012110,2.0077,79.08
20100812,1012110,1.0731,75.288
20100813,1012110,48.5202,332.041
20100814,1012110,16.2115,280.064
20100815,1012110,84.7215,1659.359
20100816,1012110,0,499.135
20100817,1012110,0,238.746
20100818,1012110,7.7548,169.594
20100819,1012110,1.6469,130.027
20100820,1012110,0.0549,98.812
20100821,1012110,0,76.33
20100822,1012110,0.3147,67.376
20100823,1012110,30.8589,85.604
20100824,1012110,15.4069,245.98
20100825,1012110,40.0944,322.911
20100826,1012110,28.6302,797.256
20100827,1012110,0.505,462.153
20100828,1012110,3.2693,254.994
20100829,1012110,26.8391,287.714
20100830,1012110,1.6807,316.163
20100831,1012110,0.6233,201.226
20100901,1012110,8.9966,176.569
20100902,1012110,26.1308,287.119
20100903,1012110,1.8892,327.327
20100904,1012110,0,223.699
20100905,1012110,7.8146,166.112
20100906,1012110,11.4575,166.816
20100907,1012110,0.0679,167.486
20100908,1012110,0.0561,124.774
20100909,1012110,30.128,119.384
20100910,1012110,95.7105,1382.971
20100911,1012110,57.5757,2210.549
20100912,1012110,39.0198,1568.634
20100913,1012110,1.9523,706.309
20100914,1012110,0,342.232
20100915,1012110,0,225.373
20100916,1012110,0,140.566
20100917,1012110,0,113.866
20100918,1012110,0,87.889
20100919,1012110,9.5866,94.368
20100920,1012110,5.5241,74.025
20100921,1012110,40.2469,165.611
20100922,1012110,0.2907,278.032
20100923,1012110,0,186.623
20100924,1012110,0,127.544
20100925,1012110,0.0783,93.577
20100926,1012110,0,80.502
20100927,1012110,0,67.142
20100928,1012110,0,61.021
20100929,1012110,0,46.649
20100930,1012110,0,46.775
20101001,1012110,0,43.793
20101002,1012110,16.8513,37.565
20101003,1012110,14.5172,103.886
20101004,1012110,1.127,74.219
20101005,1012110,0,56.41
20101006,1012110,0,60.856
20101007,1012110,0,27.981
20101008,1012110,2.4003,40.914
